"nursery_id"	"X.Z..4.Decen.1.ol"	"X1.Butanol"	"X1.Butanol..2.methyl....S.."	"X1.Butanol..2.methyl...acetate"	"X1.Heptanol"	"X1.Hexanol"	"X1.Pentanol"	"X1.Propanol"	"X1.Propanol..2.methyl."	"X1.3.Dioxolane..2.4.5.trimethyl."	"X2.Butenoic.acid..ethyl.ester...Z.."	"X2.Hexenal"	"X2.Propanone..1.hydroxy."	"X2.Propenal"	"X2.3.Butanediol...S..R..R...."	"X2.3.Butanedione"	"à.Farnesene"	"Acetic.acid"	"Acetic.acid..butyl.ester"	"Acetic.acid..hexyl.ester"	"Acetic.acid..methyl.ester"	"Acetic.acid..pentyl.ester"	"Acetone"	"Benzene"	"Benzene...methoxymethyl.."	"Butanal"	"Butanoic.acid..2.methyl...ethyl.ester"	"Butanoic.acid..2.methyl...hexyl.ester"	"Butanoic.acid..2.methylbutyl.ester"	"Butanoic.acid..2.methylpropyl.ester"	"Butanoic.acid..hexyl.ester"	"Butanoic.acid..methyl.ester"	"Butanoic.acid..pentyl.ester"	"Butanoic.acid..propyl.ester"	"Butyrolactone"	"Carbon.disulfide"	"Dimethyl.ether"	"Estragole"	"Ethanol"	"Ethyl.Acetate"	"Furan..2.ethyl."	"Furfural"	"Heptanal"	"Hexamethylene.diacrylate"	"Hexanal"	"Hexane..1.methoxy."	"Hexanoic.acid..ethyl.ester"	"Hexanoic.acid..propyl.ester"	"Isobutyl.acetate"	"Isopropyl.Alcohol"	"Methyl.formate"	"Methyl.glyoxal"	"Methylene.chloride"	"n.Propyl.acetate"	"Nitrous.oxide"	"Pentanal"	"Propanal"	"Propanoic.acid..butyl.ester"	"Propanoic.acid..hexyl.ester"	"Propanoic.acid..propyl.ester"	"Tetrahydrofuran"	"Trimethylene.oxide"
"3309"	"0"	"7.93641907075275"	"0"	"1.72363667400789"	"0"	"0"	"0.23381904780561"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10.1537198154154"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3313"	"0"	"1.47037696608684"	"0"	"3.18031280944204"	"0"	"0"	"0.200802391941756"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.47018557603584"	"0"	"0.0389649896013013"	"0"	"0"	"0"	"0"	"0"	"32.6308346245332"	"0"	"0"	"0"	"0"	"0.397218239616487"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5.33348270113552"	"0"	"0"	"0"	"0"	"19.0386104118116"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.128306540333163"	"0"	"0"
"3323"	"0"	"4.23467873636129"	"0"	"10.7505945470018"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13.5947749283102"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.115422528978201"	"0"	"0"	"0"	"0"
"3329"	"0"	"0.775559646520483"	"0"	"4.98200644201057"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"15.6584606163478"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.328497208378139"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.160305328132044"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3333"	"0"	"3.79983367785204"	"0"	"31.2218373680681"	"0"	"0"	"0.20981143822206"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.7932540895069"	"21.3063763157744"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.461989778758967"	"0"	"0"	"0"	"0.696761001347408"	"0"	"0.237210855400779"	"0"	"0"
"3335"	"0"	"1.84158917663211"	"0"	"4.58743499385096"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"22.1877757582967"	"7.28696379036369"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.10143519711212"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.367664773501678"	"0"	"0"	"0"	"0.401079174948771"	"0"	"0"	"0"	"0"
"3338"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.47510415838161"	"0"	"0"	"0.863277914331186"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"3351"	"0"	"3.47809463805815"	"0"	"0"	"0"	"0"	"0.281223528127063"	"0"	"0.00556516553777999"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.341305261895732"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00546051590928617"
"4003"	"0"	"2.69205417076224"	"0"	"5.38440574304173"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30.6156424236823"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.216776021932662"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4005"	"0"	"9.23824226566681"	"0"	"9.83056434663091"	"0"	"0"	"0.591225501806185"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"19.8664027168308"	"30.2314460857905"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4.97288875875818"	"0"	"0"	"0"	"0"	"28.375230365545"	"0.02982135830351"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.522894073810221"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4013"	"0"	"2.1943178376123"	"0"	"35.2271234389628"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"33.0472273653014"	"14.1586247885495"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0573557845097428"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.655271526401262"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4021"	"0"	"1.7940751077536"	"0"	"3.22973821855744"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"28.3553922699437"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.198982572273639"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4022"	"0"	"5.76918033165334"	"0"	"19.416463520794"	"0"	"0"	"0.22969329488765"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"56.1026577347677"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.705447408812005"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0462165811279061"	"3.02990805291294"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.92041833247351"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4027"	"0"	"3.15586338126469"	"0"	"13.1701622365789"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"33.5062377235393"	"32.7913853677826"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.91012884404255"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.537786009496143"	"0"	"0"	"0"	"0.612135663375294"	"0"	"0"	"0"	"0"
"4037"	"0"	"3.59238775506171"	"0"	"10.9875586611217"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.107241325664412"	"0"	"30.2910574206301"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.437662437767188"	"0"	"0"	"0"	"0.537808947633381"	"0"	"0"	"0"	"0"
"4040"	"0"	"0"	"0"	"2.27494721633232"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.74396471408433"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4054"	"0"	"1.89374290034518"	"0"	"25.5392970885877"	"0"	"0"	"0"	"0"	"0"	"0"	"0.717277240748259"	"0"	"0"	"0"	"0"	"0"	"0"	"0.225766084589157"	"30.4626191589186"	"0"	"0.161585958529125"	"0"	"0"	"0"	"0"	"0"	"25.5367822774532"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.656421463539307"	"23.7788608785624"	"0"	"0"	"0"	"0"	"0"	"0"	"5.9211399954731"	"0.208732639469696"	"0"	"0"	"0"	"0"	"0"	"2.54126517544153"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4057"	"0"	"1.498466413703"	"0"	"2.24797749730641"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13.2514139892786"	"0"	"0"	"0.547111288397031"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.973768623893757"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4062"	"0"	"1.60059680152714"	"0"	"5.88719564416397"	"0.0430618517920844"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"34.0044958387468"	"39.1631956970368"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.89044043578188"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.438386686192879"	"0"	"0"	"0"	"0.368693475003015"	"0"	"0"	"0"	"0"
"4064"	"0"	"3.92163634573359"	"0"	"35.458359627478"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"42.3500728202068"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.547559163662496"	"0"	"0"	"0"	"0"	"0.702406226531833"	"0"	"0"	"0"	"0"	"0"	"0.165018965585655"	"0"	"0"
"4072"	"0"	"3.1353701497295"	"0"	"6.84341685025948"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.7891955772161"	"26.3317380893571"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4073"	"0"	"2.41801775120446"	"0"	"36.3526179010345"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"42.7002108659053"	"22.2931874848708"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.568154931524589"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4076"	"0"	"3.01821227466352"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.39040644776434"	"0"	"0"	"0.0844098738761795"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.266957277727701"	"0"	"0"	"10.2621173145355"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00690554105532023"	"0"	"3.72861173471532"	"0"	"0"	"0"	"1.45142159805348"	"0"	"0.488734979397539"	"0"	"0"
"4082"	"0"	"3.38092865755303"	"0"	"23.0534631876053"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0100808008811481"	"0"	"0"	"0"	"0"	"0.0392125794566833"	"37.4750761505154"	"0"	"0"	"0"	"0.0278607199933442"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10.6941859873118"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.50579687649398"	"0"	"0"	"0"	"1.44191339268086"	"0.0486081809184752"	"0.439857546072148"	"0"	"0"
"4087"	"0"	"2.17776941829798"	"0"	"23.2316975020627"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.0449279029506"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4.19413180105454"	"0"	"0"	"0"	"0"	"8.6568141999389"	"0"	"0"	"0"	"0.941634175539377"	"0"	"0"	"0"	"0"	"1.64207862506417"	"0"	"0"	"0"	"0.709625444501483"	"0"	"0.239689955669355"	"0"	"0"
"4097"	"0"	"5.88495316305592"	"0"	"0"	"0"	"0"	"0.398257812493833"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4107"	"0"	"1.6125342026977"	"0"	"1.57384511594898"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16.7779784347673"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.762234726284211"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4111"	"0"	"1.52831043798781"	"0"	"0"	"0"	"0"	"0.116814820760962"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0921744371350705"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4113"	"0"	"1.09647356577647"	"0"	"5.35611956993726"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"22.9284655827361"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4116"	"0"	"1.41305964211515"	"0"	"0"	"0"	"0"	"0.146776258482618"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.4671792878565"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4121"	"0"	"1.09751828582456"	"0"	"2.2285909920785"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16.3697145144991"	"11.0937715478762"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4124"	"0"	"1.61672083670885"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.431120204132123"	"0.200521972824426"	"0.0788681048408613"	"0"	"0.0285185867925352"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.432989555692463"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.198574276829937"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4137"	"0"	"6.04340266103688"	"0"	"0"	"0"	"0"	"0.62190826058217"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0113992329250979"	"0"	"0"	"0"	"16.2723499693601"	"0"	"0.017512931543069"	"0"	"0"	"0.246522090513823"	"0"	"3.05240874967806"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3.88324151948327"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4140"	"0"	"0.738623636890762"	"0"	"7.18467880928002"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"18.8383742115414"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"4146"	"0"	"4.02607659556944"	"0"	"1.47245708348249"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"29.7891305346389"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.910047961326824"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.298875253032429"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.140573571851706"	"0"	"0"	"0"	"0"
"4151"	"0"	"2.25653616862958"	"0"	"0"	"0"	"0"	"0.489433610783786"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.668272684417"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.933408959187776"	"0"	"0"	"0"	"0"	"40.0863415080712"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10004"	"0"	"4.38400740992172"	"0"	"19.8896036816626"	"0"	"0"	"0.177531159765223"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"29.3106961831673"	"10.6222891489637"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.120155147746528"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.52892333194749"	"0"	"0"	"0"	"0.443582028998315"	"0"	"0.200075585486248"	"0"	"0"
"10007"	"0"	"3.08274739873318"	"0"	"12.647461091468"	"0.0585545744612406"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"47.2947669942244"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.88442647696172"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.589203107733488"	"0.0642329258834268"	"0"	"0"	"0.287944700499927"	"0"	"0"	"0"	"0"
"10010"	"0"	"1.49510848776171"	"0"	"4.4567650461096"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13.1901401837932"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10013"	"0"	"4.08880165556896"	"0"	"0"	"0"	"0"	"0.233932715262626"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10017"	"0"	"2.54630026145696"	"0"	"0"	"0"	"0"	"0.184170438466033"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.027898309107396"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10019"	"0"	"6.74384382259764"	"0"	"0"	"0"	"0"	"0.331090870500078"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.632510208315603"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.21209029595656"	"0"	"2.76395250394678"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.473157265309568"	"0"	"0"	"0"	"0"
"10026"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.180104111135889"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10031"	"0"	"1.59646325609849"	"0"	"0"	"0"	"0"	"0.0939865059617296"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.312768160187293"	"0"	"0"	"0"	"0"	"0.0778507185251851"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.342523573390745"	"0"	"0"	"0"	"9.66338521538109"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"10041"	"0"	"0.519038286295772"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0372613106517222"	"0"	"0"	"0"	"0"	"0"	"0.0441912832941702"	"0"	"0"	"0"	"0.0361240793226237"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
